Offical Election Results
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ANDREW YANG","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ANDREW YANG","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROQUE DE LA FUENTE","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JOHN K. DELANEY","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","JULIÁN CASTRO","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","DEVAL PATRICK","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","1","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MARIANNE WILLIAMSON","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","1","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL BENNET","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","1","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","1","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","1","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","1","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","1","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","MICHAEL R. BLOOMBERG","5","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","1","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","STEVE BURKE","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","ROBBY WELLS","1","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","1","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","WILLIAM C. (BILL) HAAS","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","1","17.05%"
"KINSEY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","3","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","2","17.51%"
"NORTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","1","17.85%"
"SOUTH","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - DEMOCRATIC PARTY","UNCOMMITTED","1","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","55","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","69","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","56","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","45","17.05%"
"KINSEY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","108","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","115","17.51%"
"NORTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","64","19.22%"
"OZORA","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","63","20.33%"
"SALEM","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","72","17.85%"
"SOUTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","123","20.10%"
"ST MARY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","33","21.91%"
"ZELL","UNITED STATES PRESIDENT - REPUBLICAN PARTY","DONALD J TRUMP","60","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","1","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BOB ELY","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","2","17.51%"
"NORTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","1","19.22%"
"OZORA","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - REPUBLICAN PARTY","BILL WELD","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","1","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","1","19.22%"
"OZORA","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","2","20.10%"
"ST MARY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - REPUBLICAN PARTY","JOE WALSH","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","17.05%"
"KINSEY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","17.51%"
"NORTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","19.22%"
"OZORA","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","20.33%"
"SALEM","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","21.91%"
"ZELL","UNITED STATES PRESIDENT - REPUBLICAN PARTY","MATTHEW JOHN MATERN","0","16.97%"
"BLOOMSDALE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","2","16.07%"
"CHESTNUT RIDGE","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","1","24.27%"
"COFFMAN","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","0","18.09%"
"COMMUNITY CENTER","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","1","17.05%"
"KINSEY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","0","16.10%"
"NEW OFFENBURG","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","1","17.51%"
"NORTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","2","19.22%"
"OZORA","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","2","20.33%"
"SALEM","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","0","17.85%"
"SOUTH","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","0","20.10%"
"ST MARY","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","1","21.91%"
"ZELL","UNITED STATES PRESIDENT - REPUBLICAN PARTY","UNCOMMITTED","0","16.97%"
