Vote For 1,,,
,TOTAL,,
Kelley Dragoo,2,,
Total Votes Cast,2,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,2,,
Total Votes Cast,2,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3A&3G&3L,,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,2,,
Total Votes Cast,2,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,2,,
Total Votes Cast,2,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,355,,
NO,208,,
Total Votes Cast,563,,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
3B&3D,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"3,456",,,
Ballots Cast - Total,760,,,
Ballots Cast - Republican Party,132,,,
Ballots Cast - Democratic Party,591,,,
Ballots Cast - Libertarian Party,12,,,
Ballots Cast - Green Party,0,,,
Ballots Cast - Constitution Party,0,,,
Ballots Cast - NONPARTISAN,25,,,
Voter Turnout - Total,21.99%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,4,,
Mike Parson,,101,,
James W. (Jim) Neely,,11,,
Saundra McDowell,,15,,
Total Votes Cast,,131,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,2,,
Mike Kehoe,,99,,
Aaron T Wisdom,,3,,
Mike Carter,,14,,
Total Votes Cast,,118,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3B&3D,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,111,,
Total Votes Cast,111,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,112,,
Total Votes Cast,112,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,112,,
Total Votes Cast,112,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,34,,
Vicky Hartzler,92,,
Total Votes Cast,126,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,114,,
Total Votes Cast,114,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3B&3D,,,
REP For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Cheri Toalson Reisch,53,,
Total Votes Cast,53,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,106,,
Total Votes Cast,106,,
REP For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Fred Parry,5,,
Total Votes Cast,5,,
REP For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Brenndan Riddles,11,,
Jim Musgraves,43,,
Sam Boyce,24,,
Tristan Asbury,25,,
Total Votes Cast,103,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3B&3D,,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,102,,
Total Votes Cast,102,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,547,,
Jimmie Matthews,5,,
Antoin Johnson,12,,
Eric Morrison,12,,
Robin John Daniel Van Quaethem,6,,
Total Votes Cast,582,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,76,,
Alissia Canady,468,,
Total Votes Cast,544,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,487,,
Total Votes Cast,487,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3B&3D,,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,475,,
Total Votes Cast,475,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,184,,
Elad Gross,336,,
Total Votes Cast,520,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,491,,
Total Votes Cast,491,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,491,,
Total Votes Cast,491,,
DEM For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Jacque Sample,128,,
Total Votes Cast,128,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3B&3D,,,
DEM For State Representative District 45,,,
Vote For 1,,,
,TOTAL,,
Kip Kendrick,364,,
Total Votes Cast,364,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,465,,
Total Votes Cast,465,,
DEM For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Justin Aldred,31,,
Total Votes Cast,31,,
DEM For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Janet M Thompson,457,,
Total Votes Cast,457,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,445,,
Total Votes Cast,445,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3B&3D,,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,456,,
Total Votes Cast,456,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,455,,
Total Votes Cast,455,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,474,,
Total Votes Cast,474,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,10,,
Total Votes Cast,10,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,9,,
Total Votes Cast,9,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3B&3D,,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,9,,
Total Votes Cast,9,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,10,,
Total Votes Cast,10,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,10,,
Total Votes Cast,10,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,2,,
Steven K. Koonse,9,,
Total Votes Cast,11,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,0,,
Total Votes Cast,0,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3B&3D,,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,0,,
Total Votes Cast,0,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,0,,
Total Votes Cast,0,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,0,,
Total Votes Cast,0,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,0,,
Total Votes Cast,0,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,644,,
NO,110,,
Total Votes Cast,754,,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
3C&3I&3N,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"2,425",,,
Ballots Cast - Total,521,,,
Ballots Cast - Republican Party,175,,,
Ballots Cast - Democratic Party,327,,,
Ballots Cast - Libertarian Party,4,,,
Ballots Cast - Green Party,1,,,
Ballots Cast - Constitution Party,1,,,
Ballots Cast - NONPARTISAN,13,,,
Voter Turnout - Total,21.48%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,7,,
Mike Parson,,143,,
James W. (Jim) Neely,,9,,
Saundra McDowell,,12,,
Total Votes Cast,,171,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,4,,
Mike Kehoe,,137,,
Aaron T Wisdom,,7,,
Mike Carter,,14,,
Total Votes Cast,,162,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3C&3I&3N,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,154,,
Total Votes Cast,154,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,151,,
Total Votes Cast,151,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,152,,
Total Votes Cast,152,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,45,,
Vicky Hartzler,122,,
Total Votes Cast,167,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,154,,
Total Votes Cast,154,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3C&3I&3N,,,
REP For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Cheri Toalson Reisch,148,,
Total Votes Cast,148,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,142,,
Total Votes Cast,142,,
REP For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Brenndan Riddles,24,,
Jim Musgraves,48,,
Sam Boyce,23,,
Tristan Asbury,48,,
Total Votes Cast,143,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,136,,
Total Votes Cast,136,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3C&3I&3N,,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,271,,
Jimmie Matthews,6,,
Antoin Johnson,18,,
Eric Morrison,15,,
Robin John Daniel Van Quaethem,7,,
Total Votes Cast,317,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,56,,
Alissia Canady,247,,
Total Votes Cast,303,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,283,,
Total Votes Cast,283,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,283,,
Total Votes Cast,283,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3C&3I&3N,,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,147,,
Elad Gross,146,,
Total Votes Cast,293,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,279,,
Total Votes Cast,279,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,286,,
Total Votes Cast,286,,
DEM For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Jacque Sample,272,,
Total Votes Cast,272,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,273,,
Total Votes Cast,273,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3C&3I&3N,,,
DEM For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Janet M Thompson,279,,
Total Votes Cast,279,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,273,,
Total Votes Cast,273,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,272,,
Total Votes Cast,272,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,269,,
Total Votes Cast,269,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,280,,
Total Votes Cast,280,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3C&3I&3N,,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,3,,
Total Votes Cast,3,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,3,,
Total Votes Cast,3,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,3,,
Total Votes Cast,3,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,3,,
Total Votes Cast,3,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,4,,
Total Votes Cast,4,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3C&3I&3N,,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,1,,
Steven K. Koonse,3,,
Total Votes Cast,4,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,0,,
Total Votes Cast,0,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,1,,
Total Votes Cast,1,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,1,,
Total Votes Cast,1,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,1,,
Total Votes Cast,1,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3C&3I&3N,,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,1,,
Total Votes Cast,1,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,360,,
NO,155,,
Total Votes Cast,515,,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
3E&3H&3M,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"2,581",,,
Ballots Cast - Total,690,,,
Ballots Cast - Republican Party,242,,,
Ballots Cast - Democratic Party,418,,,
Ballots Cast - Libertarian Party,5,,,
Ballots Cast - Green Party,2,,,
Ballots Cast - Constitution Party,1,,,
Ballots Cast - NONPARTISAN,22,,,
Voter Turnout - Total,26.73%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,3,,
Mike Parson,,205,,
James W. (Jim) Neely,,8,,
Saundra McDowell,,22,,
Total Votes Cast,,238,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,11,,
Mike Kehoe,,178,,
Aaron T Wisdom,,7,,
Mike Carter,,23,,
Total Votes Cast,,219,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3E&3H&3M,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,215,,
Total Votes Cast,215,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,208,,
Total Votes Cast,208,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,211,,
Total Votes Cast,211,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,45,,
Vicky Hartzler,186,,
Total Votes Cast,231,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,209,,
Total Votes Cast,209,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3E&3H&3M,,,
REP For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Cheri Toalson Reisch,163,,
Total Votes Cast,163,,
REP For State Representative District 50,,,
Vote For 1,,,
,TOTAL,,
Sara Walsh,39,,
Total Votes Cast,39,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,199,,
Total Votes Cast,199,,
REP For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Brenndan Riddles,22,,
Jim Musgraves,65,,
Sam Boyce,19,,
Tristan Asbury,82,,
Total Votes Cast,188,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3E&3H&3M,,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,183,,
Total Votes Cast,183,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,382,,
Jimmie Matthews,5,,
Antoin Johnson,9,,
Eric Morrison,9,,
Robin John Daniel Van Quaethem,1,,
Total Votes Cast,406,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,76,,
Alissia Canady,295,,
Total Votes Cast,371,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,332,,
Total Votes Cast,332,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3E&3H&3M,,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,334,,
Total Votes Cast,334,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,174,,
Elad Gross,189,,
Total Votes Cast,363,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,347,,
Total Votes Cast,347,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,356,,
Total Votes Cast,356,,
DEM For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Jacque Sample,316,,
Total Votes Cast,316,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3E&3H&3M,,,
DEM For State Representative District 45,,,
Vote For 1,,,
,TOTAL,,
Kip Kendrick,4,,
Total Votes Cast,4,,
DEM For State Representative District 50,,,
Vote For 1,,,
,TOTAL,,
Kari L. Chesney,28,,
Total Votes Cast,28,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,338,,
Total Votes Cast,338,,
DEM For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Janet M Thompson,349,,
Total Votes Cast,349,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,341,,
Total Votes Cast,341,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3E&3H&3M,,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,338,,
Total Votes Cast,338,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,340,,
Total Votes Cast,340,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,347,,
Total Votes Cast,347,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,5,,
Total Votes Cast,5,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,5,,
Total Votes Cast,5,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3E&3H&3M,,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,5,,
Total Votes Cast,5,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,5,,
Total Votes Cast,5,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,5,,
Total Votes Cast,5,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,2,,
Steven K. Koonse,3,,
Total Votes Cast,5,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,2,,
Total Votes Cast,2,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3E&3H&3M,,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,2,,
Total Votes Cast,2,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,2,,
Total Votes Cast,2,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,2,,
Total Votes Cast,2,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,1,,
Total Votes Cast,1,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,469,,
NO,211,,
Total Votes Cast,680,,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
3F&3J,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"2,878",,,
Ballots Cast - Total,789,,,
Ballots Cast - Republican Party,266,,,
Ballots Cast - Democratic Party,491,,,
Ballots Cast - Libertarian Party,8,,,
Ballots Cast - Green Party,0,,,
Ballots Cast - Constitution Party,0,,,
Ballots Cast - NONPARTISAN,24,,,
Voter Turnout - Total,27.41%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,12,,
Mike Parson,,206,,
James W. (Jim) Neely,,14,,
Saundra McDowell,,31,,
Total Votes Cast,,263,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,8,,
Mike Kehoe,,201,,
Aaron T Wisdom,,11,,
Mike Carter,,27,,
Total Votes Cast,,247,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3F&3J,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,236,,
Total Votes Cast,236,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,229,,
Total Votes Cast,229,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,230,,
Total Votes Cast,230,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,54,,
Vicky Hartzler,202,,
Total Votes Cast,256,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,232,,
Total Votes Cast,232,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3F&3J,,,
REP For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Cheri Toalson Reisch,227,,
Total Votes Cast,227,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,225,,
Total Votes Cast,225,,
REP For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Brenndan Riddles,31,,
Jim Musgraves,63,,
Sam Boyce,46,,
Tristan Asbury,86,,
Total Votes Cast,226,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,218,,
Total Votes Cast,218,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3F&3J,,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,441,,
Jimmie Matthews,5,,
Antoin Johnson,17,,
Eric Morrison,12,,
Robin John Daniel Van Quaethem,8,,
Total Votes Cast,483,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,94,,
Alissia Canady,347,,
Total Votes Cast,441,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,404,,
Total Votes Cast,404,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,408,,
Total Votes Cast,408,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3F&3J,,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,197,,
Elad Gross,221,,
Total Votes Cast,418,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,416,,
Total Votes Cast,416,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,420,,
Total Votes Cast,420,,
DEM For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Jacque Sample,410,,
Total Votes Cast,410,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,399,,
Total Votes Cast,399,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3F&3J,,,
DEM For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Janet M Thompson,412,,
Total Votes Cast,412,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,412,,
Total Votes Cast,412,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,401,,
Total Votes Cast,401,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,401,,
Total Votes Cast,401,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,416,,
Total Votes Cast,416,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3F&3J,,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,6,,
Total Votes Cast,6,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,6,,
Total Votes Cast,6,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,6,,
Total Votes Cast,6,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,6,,
Total Votes Cast,6,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,6,,
Total Votes Cast,6,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3F&3J,,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,5,,
Steven K. Koonse,3,,
Total Votes Cast,8,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,0,,
Total Votes Cast,0,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,0,,
Total Votes Cast,0,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,0,,
Total Votes Cast,0,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,0,,
Total Votes Cast,0,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
3F&3J,,,
CON For Secretary of State,,,
Vote For 1,,,
