Official Final Election Results
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"200 NORMANDY","STATE AUDITOR","SAUNDRA McDOWELL","166","38.41%"
"202 RIDGEPOINT","STATE AUDITOR","SAUNDRA McDOWELL","140","37.44%"
"203 FIELDCREST","STATE AUDITOR","SAUNDRA McDOWELL","82","31.36%"
"205 BAYFIELD","STATE AUDITOR","SAUNDRA McDOWELL","44","34.67%"
"206 MONTICELLO","STATE AUDITOR","SAUNDRA McDOWELL","165","33.69%"
"207 CARRIAGE HILLS","STATE AUDITOR","SAUNDRA McDOWELL","96","32.80%"
"208 TWIN CHIMNEYS","STATE AUDITOR","SAUNDRA McDOWELL","92","35.97%"
"210 FREYMUTH","STATE AUDITOR","SAUNDRA McDOWELL","180","38.56%"
"211 SUMMERSET","STATE AUDITOR","SAUNDRA McDOWELL","79","38.44%"
"212 CANVAS COVE","STATE AUDITOR","SAUNDRA McDOWELL","63","34.39%"
"213 BRYAN","STATE AUDITOR","SAUNDRA McDOWELL","53","28.40%"
"214 HAWK RIDGE","STATE AUDITOR","SAUNDRA McDOWELL","203","28.05%"
"215 COACHMAN","STATE AUDITOR","SAUNDRA McDOWELL","66","36.36%"
"217 KEYSTONE","STATE AUDITOR","SAUNDRA McDOWELL","48","25.25%"
"218 DUVALL","STATE AUDITOR","SAUNDRA McDOWELL","81","37.33%"
"219 WESTFIELD","STATE AUDITOR","SAUNDRA McDOWELL","76","36.64%"
"220 PITMAN","STATE AUDITOR","SAUNDRA McDOWELL","58","39.22%"
"221 WELDON SPRINGS","STATE AUDITOR","SAUNDRA McDOWELL","80","41.65%"
"222 NEW MELLE","STATE AUDITOR","SAUNDRA McDOWELL","154","44.10%"
"225 AUGUSTA","STATE AUDITOR","SAUNDRA McDOWELL","82","43.66%"
"226 HOPEWELL","STATE AUDITOR","SAUNDRA McDOWELL","95","42.86%"
"227 WHITMOOR","STATE AUDITOR","SAUNDRA McDOWELL","197","35.16%"
"228 SHOSHONE","STATE AUDITOR","SAUNDRA McDOWELL","141","35.33%"
"229 CALLAWAY","STATE AUDITOR","SAUNDRA McDOWELL","164","43.80%"
"230 CLAYBROOK","STATE AUDITOR","SAUNDRA McDOWELL","55","38.16%"
"231 WOLFRUM","STATE AUDITOR","SAUNDRA McDOWELL","112","40.13%"
"234 WINDCASTLE","STATE AUDITOR","SAUNDRA McDOWELL","93","41.99%"
"ABSENTEE","STATE AUDITOR","SAUNDRA McDOWELL","577","0.00%"
"FEDERAL AND INTRASTATE","STATE AUDITOR","SAUNDRA McDOWELL","0","0.00%"
"15 WASHINGTON","U.S. REP. DIST. 2","ANN WAGNER","301","27.21%"
"16 MONTCLAIR","U.S. REP. DIST. 2","ANN WAGNER","379","33.42%"
"24 WILSHIRE","U.S. REP. DIST. 2","ANN WAGNER","410","35.01%"
"36 SUN LAKE","U.S. REP. DIST. 2","ANN WAGNER","260","36.08%"
"47 COVILLI","U.S. REP. DIST. 2","ANN WAGNER","139","29.28%"
"80 HERITAGE","U.S. REP. DIST. 2","ANN WAGNER","231","33.69%"
"83 WOODCLIFF","U.S. REP. DIST. 2","ANN WAGNER","312","45.24%"
"84 HARVESTER","U.S. REP. DIST. 2","ANN WAGNER","472","38.94%"
"85 SYCAMORE","U.S. REP. DIST. 2","ANN WAGNER","548","39.05%"
"86 ARLINGTON","U.S. REP. DIST. 2","ANN WAGNER","466","37.78%"
"87 RIVER BEND","U.S. REP. DIST. 2","ANN WAGNER","329","39.97%"
"91 KATY TRAIL","U.S. REP. DIST. 2","ANN WAGNER","736","42.89%"
"100 McCLAY","U.S. REP. DIST. 2","ANN WAGNER","392","32.32%"
"101 GRAYBRIDGE","U.S. REP. DIST. 2","ANN WAGNER","214","40.91%"
"111 WOODSTREAM","U.S. REP. DIST. 2","ANN WAGNER","431","38.01%"
"126 MEADOW VALLEY","U.S. REP. DIST. 2","ANN WAGNER","349","39.94%"
"129 PARKWOOD","U.S. REP. DIST. 2","ANN WAGNER","306","38.53%"
"130 LAKES","U.S. REP. DIST. 2","ANN WAGNER","198","42.38%"
"139 DISCOVERY","U.S. REP. DIST. 2","ANN WAGNER","214","40.81%"
"140 LAURA HILLS","U.S. REP. DIST. 2","ANN WAGNER","355","36.31%"
"143 ALL SAINTS","U.S. REP. DIST. 2","ANN WAGNER","241","42.14%"
"144 FOX","U.S. REP. DIST. 2","ANN WAGNER","288","37.56%"
"146 ST. JUDE","U.S. REP. DIST. 2","ANN WAGNER","374","38.11%"
"147 COTTLEVILLE","U.S. REP. DIST. 2","ANN WAGNER","342","33.79%"
"150 TIMBERWOOD","U.S. REP. DIST. 2","ANN WAGNER","227","41.52%"
"152 WOODGLEN","U.S. REP. DIST. 2","ANN WAGNER","385","38.05%"
"153 ASPEN","U.S. REP. DIST. 2","ANN WAGNER","223","40.03%"
"154 WHEATFIELD","U.S. REP. DIST. 2","ANN WAGNER","562","38.91%"
"170 STARBUCK","U.S. REP. DIST. 2","ANN WAGNER","340","38.45%"
"196 PHOENIX","U.S. REP. DIST. 2","ANN WAGNER","300","40.23%"
"203 FIELDCREST","U.S. REP. DIST. 2","ANN WAGNER","344","31.36%"
"206 MONTICELLO","U.S. REP. DIST. 2","ANN WAGNER","553","33.69%"
"207 CARRIAGE HILLS","U.S. REP. DIST. 2","ANN WAGNER","366","32.80%"
"208 TWIN CHIMNEYS","U.S. REP. DIST. 2","ANN WAGNER","318","35.97%"
"211 SUMMERSET","U.S. REP. DIST. 2","ANN WAGNER","290","38.44%"
"212 CANVAS COVE","U.S. REP. DIST. 2","ANN WAGNER","237","34.39%"
"215 COACHMAN","U.S. REP. DIST. 2","ANN WAGNER","226","36.36%"
"217 KEYSTONE","U.S. REP. DIST. 2","ANN WAGNER","0","25.25%"
"218 DUVALL","U.S. REP. DIST. 2","ANN WAGNER","285","37.33%"
"219 WESTFIELD","U.S. REP. DIST. 2","ANN WAGNER","269","36.64%"
"220 PITMAN","U.S. REP. DIST. 2","ANN WAGNER","200","39.22%"
"221 WELDON SPRINGS","U.S. REP. DIST. 2","ANN WAGNER","298","41.65%"
"227 WHITMOOR","U.S. REP. DIST. 2","ANN WAGNER","703","35.16%"
"228 SHOSHONE","U.S. REP. DIST. 2","ANN WAGNER","514","35.33%"
"230 CLAYBROOK","U.S. REP. DIST. 2","ANN WAGNER","198","38.16%"
"231 WOLFRUM","U.S. REP. DIST. 2","ANN WAGNER","438","40.13%"
"234 WINDCASTLE","U.S. REP. DIST. 2","ANN WAGNER","349","41.99%"
"ABSENTEE","U.S. REP. DIST. 2","ANN WAGNER","673","0.00%"
"FEDERAL AND INTRASTATE","U.S. REP. DIST. 2","ANN WAGNER","0","0.00%"
"15 WASHINGTON","U.S. REP. DIST. 2","NOGA SACHS","45","27.21%"
"16 MONTCLAIR","U.S. REP. DIST. 2","NOGA SACHS","53","33.42%"
"24 WILSHIRE","U.S. REP. DIST. 2","NOGA SACHS","53","35.01%"
"36 SUN LAKE","U.S. REP. DIST. 2","NOGA SACHS","39","36.08%"
"47 COVILLI","U.S. REP. DIST. 2","NOGA SACHS","21","29.28%"
"80 HERITAGE","U.S. REP. DIST. 2","NOGA SACHS","40","33.69%"
"83 WOODCLIFF","U.S. REP. DIST. 2","NOGA SACHS","34","45.24%"
"84 HARVESTER","U.S. REP. DIST. 2","NOGA SACHS","74","38.94%"
"85 SYCAMORE","U.S. REP. DIST. 2","NOGA SACHS","100","39.05%"
"86 ARLINGTON","U.S. REP. DIST. 2","NOGA SACHS","89","37.78%"
"87 RIVER BEND","U.S. REP. DIST. 2","NOGA SACHS","57","39.97%"
"91 KATY TRAIL","U.S. REP. DIST. 2","NOGA SACHS","81","42.89%"
"100 McCLAY","U.S. REP. DIST. 2","NOGA SACHS","41","32.32%"
"101 GRAYBRIDGE","U.S. REP. DIST. 2","NOGA SACHS","28","40.91%"
"111 WOODSTREAM","U.S. REP. DIST. 2","NOGA SACHS","82","38.01%"
"126 MEADOW VALLEY","U.S. REP. DIST. 2","NOGA SACHS","51","39.94%"
"129 PARKWOOD","U.S. REP. DIST. 2","NOGA SACHS","33","38.53%"
"130 LAKES","U.S. REP. DIST. 2","NOGA SACHS","32","42.38%"
"139 DISCOVERY","U.S. REP. DIST. 2","NOGA SACHS","27","40.81%"
"140 LAURA HILLS","U.S. REP. DIST. 2","NOGA SACHS","62","36.31%"
"143 ALL SAINTS","U.S. REP. DIST. 2","NOGA SACHS","23","42.14%"
"144 FOX","U.S. REP. DIST. 2","NOGA SACHS","35","37.56%"
"146 ST. JUDE","U.S. REP. DIST. 2","NOGA SACHS","33","38.11%"
"147 COTTLEVILLE","U.S. REP. DIST. 2","NOGA SACHS","47","33.79%"
"150 TIMBERWOOD","U.S. REP. DIST. 2","NOGA SACHS","39","41.52%"
"152 WOODGLEN","U.S. REP. DIST. 2","NOGA SACHS","36","38.05%"
"153 ASPEN","U.S. REP. DIST. 2","NOGA SACHS","31","40.03%"
"154 WHEATFIELD","U.S. REP. DIST. 2","NOGA SACHS","75","38.91%"
"170 STARBUCK","U.S. REP. DIST. 2","NOGA SACHS","38","38.45%"
"196 PHOENIX","U.S. REP. DIST. 2","NOGA SACHS","26","40.23%"
"203 FIELDCREST","U.S. REP. DIST. 2","NOGA SACHS","38","31.36%"
"206 MONTICELLO","U.S. REP. DIST. 2","NOGA SACHS","76","33.69%"
"207 CARRIAGE HILLS","U.S. REP. DIST. 2","NOGA SACHS","42","32.80%"
"208 TWIN CHIMNEYS","U.S. REP. DIST. 2","NOGA SACHS","43","35.97%"
"211 SUMMERSET","U.S. REP. DIST. 2","NOGA SACHS","28","38.44%"
"212 CANVAS COVE","U.S. REP. DIST. 2","NOGA SACHS","34","34.39%"
"215 COACHMAN","U.S. REP. DIST. 2","NOGA SACHS","40","36.36%"
"217 KEYSTONE","U.S. REP. DIST. 2","NOGA SACHS","0","25.25%"
"218 DUVALL","U.S. REP. DIST. 2","NOGA SACHS","28","37.33%"
"219 WESTFIELD","U.S. REP. DIST. 2","NOGA SACHS","38","36.64%"
"220 PITMAN","U.S. REP. DIST. 2","NOGA SACHS","22","39.22%"
"221 WELDON SPRINGS","U.S. REP. DIST. 2","NOGA SACHS","35","41.65%"
"227 WHITMOOR","U.S. REP. DIST. 2","NOGA SACHS","87","35.16%"
"228 SHOSHONE","U.S. REP. DIST. 2","NOGA SACHS","77","35.33%"
"230 CLAYBROOK","U.S. REP. DIST. 2","NOGA SACHS","26","38.16%"
"231 WOLFRUM","U.S. REP. DIST. 2","NOGA SACHS","55","40.13%"
"234 WINDCASTLE","U.S. REP. DIST. 2","NOGA SACHS","42","41.99%"
"ABSENTEE","U.S. REP. DIST. 2","NOGA SACHS","105","0.00%"
"FEDERAL AND INTRASTATE","U.S. REP. DIST. 2","NOGA SACHS","0","0.00%"
"1 KAMPVILLE","U.S. REP. DIST. 3","CHADWICK BICKNELL","127","34.56%"
"4 ORCHARD FARM","U.S. REP. DIST. 3","CHADWICK BICKNELL","22","46.50%"
"5 RIVERS","U.S. REP. DIST. 3","CHADWICK BICKNELL","28","46.34%"
"14 LINCOLN","U.S. REP. DIST. 3","CHADWICK BICKNELL","109","34.03%"
"21 TRUMAN","U.S. REP. DIST. 3","CHADWICK BICKNELL","64","37.31%"
"22 CHESHIRE","U.S. REP. DIST. 3","CHADWICK BICKNELL","47","31.54%"
"25 SHIREWOOD","U.S. REP. DIST. 3","CHADWICK BICKNELL","109","42.76%"
"28 TREETOP","U.S. REP. DIST. 3","CHADWICK BICKNELL","115","38.60%"
"31 SIBLEY","U.S. REP. DIST. 3","CHADWICK BICKNELL","30","37.39%"
"33 CANARY","U.S. REP. DIST. 3","CHADWICK BICKNELL","53","45.18%"
"34 McNAIR","U.S. REP. DIST. 3","CHADWICK BICKNELL","70","44.72%"
"41 GOVERNMENT","U.S. REP. DIST. 3","CHADWICK BICKNELL","109","37.90%"
"43 MARINA","U.S. REP. DIST. 3","CHADWICK BICKNELL","37","45.12%"
"45 MAMELLE","U.S. REP. DIST. 3","CHADWICK BICKNELL","47","48.33%"
"51 ST. CLETUS","U.S. REP. DIST. 3","CHADWICK BICKNELL","41","42.98%"
"54 COVERDELL","U.S. REP. DIST. 3","CHADWICK BICKNELL","54","39.86%"
"56 EDGEWOOD","U.S. REP. DIST. 3","CHADWICK BICKNELL","70","49.01%"
"57 HANOVER","U.S. REP. DIST. 3","CHADWICK BICKNELL","58","47.24%"
"62 ADAMS","U.S. REP. DIST. 3","CHADWICK BICKNELL","74","37.91%"
"63 ST. ANDREWS","U.S. REP. DIST. 3","CHADWICK BICKNELL","53","34.01%"
"71 FAIRWAYS","U.S. REP. DIST. 3","CHADWICK BICKNELL","78","34.03%"
"102 TANGLEWOOD","U.S. REP. DIST. 3","CHADWICK BICKNELL","116","41.79%"
"103 CAVE SPRINGS","U.S. REP. DIST. 3","CHADWICK BICKNELL","32","40.33%"
"104 HI POINT","U.S. REP. DIST. 3","CHADWICK BICKNELL","71","45.28%"
"106 SPENCER","U.S. REP. DIST. 3","CHADWICK BICKNELL","66","35.99%"
"107 OAK CREEK","U.S. REP. DIST. 3","CHADWICK BICKNELL","71","40.26%"
"113 BRIARHILL","U.S. REP. DIST. 3","CHADWICK BICKNELL","117","41.87%"
"121 ST. MARYS","U.S. REP. DIST. 3","CHADWICK BICKNELL","44","37.37%"
"122 MID RIVERS","U.S. REP. DIST. 3","CHADWICK BICKNELL","53","27.83%"
"124 RABBIT RUN","U.S. REP. DIST. 3","CHADWICK BICKNELL","56","38.99%"
"128 FAIRMONT","U.S. REP. DIST. 3","CHADWICK BICKNELL","79","37.70%"
"131 SHADOW CREEK","U.S. REP. DIST. 3","CHADWICK BICKNELL","65","36.60%"
"132 COUNTRY HILL","U.S. REP. DIST. 3","CHADWICK BICKNELL","102","36.29%"
"145 SALT LICK","U.S. REP. DIST. 3","CHADWICK BICKNELL","60","41.67%"
"148 WINDS","U.S. REP. DIST. 3","CHADWICK BICKNELL","59","36.89%"
"149 SUNNY HILL","U.S. REP. DIST. 3","CHADWICK BICKNELL","97","39.98%"
"151 GLENGATE","U.S. REP. DIST. 3","CHADWICK BICKNELL","33","24.98%"
"155 GREEN FOREST","U.S. REP. DIST. 3","CHADWICK BICKNELL","128","35.83%"
"156 OAKS","U.S. REP. DIST. 3","CHADWICK BICKNELL","45","39.87%"
"157 PATRIOT","U.S. REP. DIST. 3","CHADWICK BICKNELL","52","40.19%"
"159 HILLCREST","U.S. REP. DIST. 3","CHADWICK BICKNELL","72","37.09%"
"160 HARMONY","U.S. REP. DIST. 3","CHADWICK BICKNELL","45","34.03%"
"161 MONTBROOK","U.S. REP. DIST. 3","CHADWICK BICKNELL","40","34.74%"
"162 ELKS","U.S. REP. DIST. 3","CHADWICK BICKNELL","115","39.34%"
"163 CIVIC","U.S. REP. DIST. 3","CHADWICK BICKNELL","127","38.56%"
"165 ST. PAUL","U.S. REP. DIST. 3","CHADWICK BICKNELL","115","50.45%"
"166 MOUNT HOPE","U.S. REP. DIST. 3","CHADWICK BICKNELL","77","40.13%"
"167 MORNINGSIDE","U.S. REP. DIST. 3","CHADWICK BICKNELL","55","40.12%"
"169 HIGHGROVE","U.S. REP. DIST. 3","CHADWICK BICKNELL","120","40.01%"
"173 TURTLE CREEK","U.S. REP. DIST. 3","CHADWICK BICKNELL","120","33.44%"
"181 COMMUNITY","U.S. REP. DIST. 3","CHADWICK BICKNELL","214","32.69%"
"182 EVERGREEN","U.S. REP. DIST. 3","CHADWICK BICKNELL","55","27.16%"
"183 FORISTELL","U.S. REP. DIST. 3","CHADWICK BICKNELL","67","38.59%"
"184 FLINT HILL","U.S. REP. DIST. 3","CHADWICK BICKNELL","131","35.50%"
"185 JOSEPHVILLE","U.S. REP. DIST. 3","CHADWICK BICKNELL","64","48.57%"
"186 TWIN OAKS","U.S. REP. DIST. 3","CHADWICK BICKNELL","86","34.17%"
"187 FAIRVIEW","U.S. REP. DIST. 3","CHADWICK BICKNELL","165","37.20%"
"189 PIONEER","U.S. REP. DIST. 3","CHADWICK BICKNELL","94","37.67%"
"190 PEINE","U.S. REP. DIST. 3","CHADWICK BICKNELL","82","37.12%"
"193 DELMAR","U.S. REP. DIST. 3","CHADWICK BICKNELL","50","41.64%"
"194 AMBER MEADOWS","U.S. REP. DIST. 3","CHADWICK BICKNELL","45","34.16%"
"197 FEISE","U.S. REP. DIST. 3","CHADWICK BICKNELL","112","33.47%"
"198 CEDAR","U.S. REP. DIST. 3","CHADWICK BICKNELL","41","29.89%"
"199 REGATTA BAY","U.S. REP. DIST. 3","CHADWICK BICKNELL","129","38.40%"
"200 NORMANDY","U.S. REP. DIST. 3","CHADWICK BICKNELL","118","38.41%"
"202 RIDGEPOINT","U.S. REP. DIST. 3","CHADWICK BICKNELL","87","37.44%"
"205 BAYFIELD","U.S. REP. DIST. 3","CHADWICK BICKNELL","51","34.67%"
"210 FREYMUTH","U.S. REP. DIST. 3","CHADWICK BICKNELL","123","38.56%"
"213 BRYAN","U.S. REP. DIST. 3","CHADWICK BICKNELL","44","28.40%"
"214 HAWK RIDGE","U.S. REP. DIST. 3","CHADWICK BICKNELL","164","28.05%"
"217 KEYSTONE","U.S. REP. DIST. 3","CHADWICK BICKNELL","55","25.25%"
"222 NEW MELLE","U.S. REP. DIST. 3","CHADWICK BICKNELL","93","44.10%"
"225 AUGUSTA","U.S. REP. DIST. 3","CHADWICK BICKNELL","43","43.66%"
"226 HOPEWELL","U.S. REP. DIST. 3","CHADWICK BICKNELL","64","42.86%"
"229 CALLAWAY","U.S. REP. DIST. 3","CHADWICK BICKNELL","114","43.80%"
"ABSENTEE","U.S. REP. DIST. 3","CHADWICK BICKNELL","252","0.00%"
"FEDERAL AND INTRASTATE","U.S. REP. DIST. 3","CHADWICK BICKNELL","0","0.00%"
"1 KAMPVILLE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","365","34.56%"
"4 ORCHARD FARM","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","115","46.50%"
"5 RIVERS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","95","46.34%"
"14 LINCOLN","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","376","34.03%"
"21 TRUMAN","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","245","37.31%"
"22 CHESHIRE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","203","31.54%"
"25 SHIREWOOD","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","514","42.76%"
"28 TREETOP","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","523","38.60%"
"31 SIBLEY","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","143","37.39%"
"33 CANARY","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","255","45.18%"
"34 McNAIR","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","390","44.72%"
"41 GOVERNMENT","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","362","37.90%"
"43 MARINA","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","187","45.12%"
"45 MAMELLE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","203","48.33%"
"51 ST. CLETUS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","168","42.98%"
"54 COVERDELL","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","140","39.86%"
"56 EDGEWOOD","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","394","49.01%"
"57 HANOVER","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","317","47.24%"
"62 ADAMS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","257","37.91%"
"63 ST. ANDREWS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","244","34.01%"
"71 FAIRWAYS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","321","34.03%"
"102 TANGLEWOOD","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","315","41.79%"
"103 CAVE SPRINGS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","147","40.33%"
"104 HI POINT","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","245","45.28%"
"106 SPENCER","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","215","35.99%"
"107 OAK CREEK","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","354","40.26%"
"113 BRIARHILL","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","341","41.87%"
"121 ST. MARYS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","143","37.37%"
"122 MID RIVERS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","135","27.83%"
"124 RABBIT RUN","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","245","38.99%"
"128 FAIRMONT","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","215","37.70%"
"131 SHADOW CREEK","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","178","36.60%"
"132 COUNTRY HILL","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","251","36.29%"
"145 SALT LICK","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","250","41.67%"
"148 WINDS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","176","36.89%"
"149 SUNNY HILL","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","270","39.98%"
"151 GLENGATE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","97","24.98%"
"155 GREEN FOREST","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","401","35.83%"
"156 OAKS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","168","39.87%"
"157 PATRIOT","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","227","40.19%"
"159 HILLCREST","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","291","37.09%"
"160 HARMONY","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","124","34.03%"
"161 MONTBROOK","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","127","34.74%"
"162 ELKS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","426","39.34%"
"163 CIVIC","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","505","38.56%"
"165 ST. PAUL","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","465","50.45%"
"166 MOUNT HOPE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","272","40.13%"
"167 MORNINGSIDE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","172","40.12%"
"169 HIGHGROVE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","523","40.01%"
"173 TURTLE CREEK","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","358","33.44%"
"181 COMMUNITY","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","795","32.69%"
"182 EVERGREEN","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","235","27.16%"
"183 FORISTELL","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","255","38.59%"
"184 FLINT HILL","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","497","35.50%"
"185 JOSEPHVILLE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","329","48.57%"
"186 TWIN OAKS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","348","34.17%"
"187 FAIRVIEW","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","698","37.20%"
"189 PIONEER","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","366","37.67%"
"190 PEINE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","333","37.12%"
"193 DELMAR","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","160","41.64%"
"194 AMBER MEADOWS","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","204","34.16%"
"197 FEISE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","376","33.47%"
"198 CEDAR","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","128","29.89%"
"199 REGATTA BAY","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","651","38.40%"
"200 NORMANDY","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","442","38.41%"
"202 RIDGEPOINT","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","385","37.44%"
"205 BAYFIELD","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","134","34.67%"
"210 FREYMUTH","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","514","38.56%"
"213 BRYAN","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","139","28.40%"
"214 HAWK RIDGE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","551","28.05%"
"217 KEYSTONE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","141","25.25%"
"222 NEW MELLE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","422","44.10%"
"225 AUGUSTA","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","242","43.66%"
"226 HOPEWELL","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","271","42.86%"
"229 CALLAWAY","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","508","43.80%"
"ABSENTEE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","1095","0.00%"
"FEDERAL AND INTRASTATE","U.S. REP. DIST. 3","BLAINE LUETKEMEYER","0","0.00%"
"121 ST. MARYS","STATE SENATOR, DIST. 2","BOB ONDER","167","37.37%"
"122 MID RIVERS","STATE SENATOR, DIST. 2","BOB ONDER","158","27.83%"
"126 MEADOW VALLEY","STATE SENATOR, DIST. 2","BOB ONDER","17","39.94%"
"129 PARKWOOD","STATE SENATOR, DIST. 2","BOB ONDER","292","38.53%"
"130 LAKES","STATE SENATOR, DIST. 2","BOB ONDER","4","42.38%"
"139 DISCOVERY","STATE SENATOR, DIST. 2","BOB ONDER","211","40.81%"
"140 LAURA HILLS","STATE SENATOR, DIST. 2","BOB ONDER","349","36.31%"
"145 SALT LICK","STATE SENATOR, DIST. 2","BOB ONDER","271","41.67%"
"147 COTTLEVILLE","STATE SENATOR, DIST. 2","BOB ONDER","327","33.79%"
"148 WINDS","STATE SENATOR, DIST. 2","BOB ONDER","215","36.89%"
"149 SUNNY HILL","STATE SENATOR, DIST. 2","BOB ONDER","335","39.98%"
"150 TIMBERWOOD","STATE SENATOR, DIST. 2","BOB ONDER","228","41.52%"
"151 GLENGATE","STATE SENATOR, DIST. 2","BOB ONDER","115","24.98%"
"152 WOODGLEN","STATE SENATOR, DIST. 2","BOB ONDER","351","38.05%"
"153 ASPEN","STATE SENATOR, DIST. 2","BOB ONDER","231","40.03%"
"157 PATRIOT","STATE SENATOR, DIST. 2","BOB ONDER","253","40.19%"
"159 HILLCREST","STATE SENATOR, DIST. 2","BOB ONDER","324","37.09%"
"160 HARMONY","STATE SENATOR, DIST. 2","BOB ONDER","152","34.03%"
"161 MONTBROOK","STATE SENATOR, DIST. 2","BOB ONDER","147","34.74%"
"162 ELKS","STATE SENATOR, DIST. 2","BOB ONDER","502","39.34%"
"163 CIVIC","STATE SENATOR, DIST. 2","BOB ONDER","565","38.56%"
"165 ST. PAUL","STATE SENATOR, DIST. 2","BOB ONDER","500","50.45%"
"166 MOUNT HOPE","STATE SENATOR, DIST. 2","BOB ONDER","324","40.13%"
"167 MORNINGSIDE","STATE SENATOR, DIST. 2","BOB ONDER","196","40.12%"
"169 HIGHGROVE","STATE SENATOR, DIST. 2","BOB ONDER","559","40.01%"
"170 STARBUCK","STATE SENATOR, DIST. 2","BOB ONDER","323","38.45%"
"173 TURTLE CREEK","STATE SENATOR, DIST. 2","BOB ONDER","425","33.44%"
"181 COMMUNITY","STATE SENATOR, DIST. 2","BOB ONDER","894","32.69%"
"182 EVERGREEN","STATE SENATOR, DIST. 2","BOB ONDER","268","27.16%"
"183 FORISTELL","STATE SENATOR, DIST. 2","BOB ONDER","288","38.59%"
"184 FLINT HILL","STATE SENATOR, DIST. 2","BOB ONDER","558","35.50%"
